TweetId	TweetTimeStamp	TweetText
431933356687646720	2014-02-07 15:31:51	Took a snowy walk for lunch with conniemcglynn #snowday #pdx #snowpocalypse http://t.co/dZlgewmDaZ
431933504256233473	2014-02-07 15:32:27	The neighbor girls and ours built a snow cave in the backyard. #pdx #snowpocalypse #snowday http://t.co/aYAVQEJYEZ
431934317066215425	2014-02-07 15:35:40	Snow selfie! #snowpocalypse #snowday #pdx #pale #ghost http://t.co/QawCVfc5oe
431934469423915008	2014-02-07 15:36:17	Snow day means I snack every time I get bored...This is worse than a post thanksgiving food baby. #TOTHEKKITCHEN #snowday #snowpocalypse
431934493994143745	2014-02-07 15:36:22	Snowpocalypse 2014 has condemned me to a solitary weekend. Commence weeping/tearing of hair/rending of garments.
431934498893492224	2014-02-07 15:36:24	Snow is for PLAYING, didn't you know?! #snowpocalypse http://t.co/4BCDHVtdRt
431934619311951872	2014-02-07 15:36:52	Cart sleeps #snowpocalypse #pdx #cartlife #pdxsnow http://t.co/dNSG8C2DlA
431934779769233408	2014-02-07 15:37:31	Snowpocalypse. Welp, so much for going to work today. Can I trade in my sedan for a Tauntaun?â€¦ http://t.co/8lAPO2bZtJ
431936528093171712	2014-02-07 15:44:27	#Snowpocalypse Part 2! http://t.co/xXPoCycWp5 #PDXSNOMG
431936541880233984	2014-02-07 15:44:31	Experiencing #snowpocalypse in #PDX #snow @ Allie's Place http://t.co/jb2FYv3UJO
431937194261889024	2014-02-07 15:47:06	Open as usual! RT @eaterPDX All right folks, let's do this again: What's #OpenInPDX during #Snowpocalypse Day 2? http://t.co/3GcSRZnvB9
431937341528473600	2014-02-07 15:47:41	#snowpocalypse #pdx #snow @ Delta Park Soccer Fields http://t.co/7tP6ESvlxl
431937603651137536	2014-02-07 15:48:44	RT @eaterpdx: All right folks, let's do this again: What's #OpenInPDX during #Snowpocalypse Day Two? http://t.co/ds35n91wix
431937757770829825	2014-02-07 15:49:21	RT @MightyWhoregon: No reports of the Northeast Portland flasher since Snowpocalypse hit. What's wrong bro? Shrinkage?
431938558077587456	2014-02-07 15:52:31	Snow bikes! #pdxbikes #fatbikes #snowlandia #snowpocalypse http://t.co/g1ZRKVmFSY
431938614621372416	2014-02-07 15:52:45	So the bad news is the because of #snowpocalypse the trunk show we were having with @edenevepdx andâ€¦ http://t.co/fwM9nvPCeB
431938653644791809	2014-02-07 15:52:54	The brave souls on our #coffeetour during #snowpocalypse #portlandsnow #portland http://t.co/J6plDGU8So
431939290939940864	2014-02-07 15:55:26	Z: "Weâ€™re making snow cones. Theyâ€™re going to be even better than normal snow cones because theyâ€™re made of real snow!" #snowpocalypse
431939712035471361	2014-02-07 15:57:07	Snow selfies for the win. #snowpocalypse #snowdaysinOregon #selfies http://t.co/m9BCdWaxhN
431939819808112640	2014-02-07 15:57:32	Gorgeous view of the farm across the road #kgwweather #canbyoregon #snowpocalypse http://t.co/mpHGrvtN1h
431939874866745344	2014-02-07 15:57:45	@KOifusionpdx Not even extra kimchee dragon breath can't stop #snowpocalypse ?
431939900678483968	2014-02-07 15:57:52	The #snowpocalypse in Portland #EverybodyPanic http://t.co/y5gXnIfAmp
431940080324730880	2014-02-07 15:58:34	Snow gear is overrated #kgwweather #canbyoregon #snowpocalypse http://t.co/ctf8hcVvWZ
431940456877154304	2014-02-07 16:00:04	This is how to chill a #CraftBeer in #pdx today in the #Snowpocalypse http://t.co/E64jkCEH1d
431940887124258816	2014-02-07 16:01:47	@fox12oregon 3.25 new inches in McMinnville and snowing, hard. #snowpocalypse
431941206403063810	2014-02-07 16:03:03	#car2snow @car2goportland #pdxtst #snowpocalypse http://t.co/SSyxZOVkOx
431941332680966144	2014-02-07 16:03:33	Only in #Portland #Olympics #Sochi #snowpocalypse http://t.co/FQ2HAkRtBl
431941619290746880	2014-02-07 16:04:41	Got all artsy fartsy during the #SNOWPOCALYPSE @ Oregon State Capitol Building http://t.co/18XVFkTATy
431942296117190656	2014-02-07 16:07:23	Round 2 of #snowmageddon #snowpocalypse #tst #cabinfever http://t.co/urocT4rKr7
431942449049526272	2014-02-07 16:07:59	Snowpocalypse â„ï¸â„ï¸â›„ï¸â„ï¸â„ï¸
431942513247547392	2014-02-07 16:08:14	Still tracking what's closed and what's #OpenInPDX. Some spots have changed plans, other are offering snow specials: http://t.co/ds35n91wix
431942516774928384	2014-02-07 16:08:15	Had to move my car off the street because people keep almost hitting it as they slide by. #snowpocalypse
431942651458236416	2014-02-07 16:08:47	No work = already snuggled on the couch for the Blazers game! #RipCity #snowpocalypse
431942742088757248	2014-02-07 16:09:09	RT @BethMcShane: Round 2 of #snowmageddon #snowpocalypse #tst #cabinfever http://t.co/urocT4rKr7
431942745117052928	2014-02-07 16:09:10	Poor pedestrians getting accosted by news reporters... #snowpocalypse , at least the #silentdisco was awesome.
431942959143985153	2014-02-07 16:10:01	Day two of #snowpocalypse #pdx and the local news guys are going to the second string with their on-location reporters.
431943257585905665	2014-02-07 16:11:12	Part of my survival gear for #snowpocalypse #pdx #beersnob #beer #oregonbeer #calderabrewing #yumâ€¦ http://t.co/IMZJHOnjRV
431943304662372352	2014-02-07 16:11:23	Brrr #snowpocalypse continues. With the expected conditions, our Tasting Room will remain closed tomorrow, 2/8.
431943390100336640	2014-02-07 16:11:43	Where there are bikes and skis there's a way. Class tomorrow (2/8) is on! #pdxfit #snowlandia #snowpocalypse #workout http://t.co/fFtykdG89i
431943578693025792	2014-02-07 16:12:28	The #snowpocalypse is nearly the best thing ever. And I'm about to enjoy a spicy cocktail so it's only getting better. #happyfriday #pdx
431943632816336897	2014-02-07 16:12:41	#Snowpocalypse Special: Chipotle and red wine braised short ribs, served with purÃ©ed parsnips and roasted brussel sprouts. $18 #openinpdx
431943739167080448	2014-02-07 16:13:07	#snowpocalypse http://t.co/vQJQqTC6fJ
431943745118810112	2014-02-07 16:13:08	RT @geeksam: Z: "Weâ€™re making snow cones. Theyâ€™re going to be even better than normal snow cones because theyâ€™re made of real snow!" #
431943959028318208	2014-02-07 16:13:59	How is everyone enjoying their #snowday? #snowpocalypse #snowlandia
431943964686827520	2014-02-07 16:14:00	http://t.co/a6DGbXFk1p Check it out! http://t.co/VbKZBM7tFe
431944268769677312	2014-02-07 16:15:13	Representing the #voltfamily during the #portland #snowpocalypse #2014 http://t.co/Gb5x0uUfps
431944291502403584	2014-02-07 16:15:18	@KGW @Zaffino Current conditions in the 'Couve. http://t.co/xXPoCycWp5 #snowpocalypse
431944375644344320	2014-02-07 16:15:38	We don't always get snow in Forest Grove, but when we do it's #snowpocalypse.
431944714200174592	2014-02-07 16:16:59	RT @meganinthefg: We don't always get snow in Forest Grove, but when we do it's #snowpocalypse.
431944929921597440	2014-02-07 16:17:51	Willamette Falls. #snowpocalypse http://t.co/Ys4UPu9kS0
431945270889168896	2014-02-07 16:19:12	RT @extramsg: Updated #Snowpocalypse list of what's #OpenInPDX from @eaterpdx http://t.co/HHHLaJHbHe
431945290497527808	2014-02-07 16:19:17	RT @PdxPipeline: Escape the Snowpocalypse! Our friends at @EastBurn are open now with drink specials incl. $2 off hot boozy drinks! http://â
431945500661522432	2014-02-07 16:20:07	Commonwealth Lake Park in Beaverton. #snowpocalypse @KGWNews http://t.co/F5dYdFQUZ2
431945522522251265	2014-02-07 16:20:12	I posted 9 photos on Facebook in the album "Oregon Snowpocalypse 2014" http://t.co/GUtmi1MEfV
431945527295373313	2014-02-07 16:20:13	yes my mother got pizza for dinner.. this mean that there are still good things left in the world. #snowpocalypse
431945719679696897	2014-02-07 16:20:59	Snowpocalypse 2014 - aka It Snowed in Suburban Portland Oregon: http://t.co/fDrbyWxL8I via @YouTube
431946192524546048	2014-02-07 16:22:52	I'll never tease anybody about poor driving in snow after I clobbered a curb this morning. Wallet & pride slightly damaged. #snowpocalyp
431946197897461760	2014-02-07 16:22:53	An update on tonight's Portland concert statuses: http://t.co/ByqLnGFz6t subject to snowpocalypse-related change, of course
431946651821826048	2014-02-07 16:24:41	i am doing laundry and burning nag champa and making kombucha and baking pear and hazelnut muffins #snowpocalypse
431946990495494144	2014-02-07 16:26:02	Ran out of wine and Cheetos. Had to brave the elements. #snow #snowpocalypse #portland http://t.co/bViup5RPu9
431946992072531969	2014-02-07 16:26:02	#snowpocalypse http://t.co/gLDcXMZhbz
431947101388296193	2014-02-07 16:26:28	I can't believe how much snow is accumulating in West #SalemOR. #sjnow #snowpocalypse http://t.co/YhwCP3rISq
431947493182812161	2014-02-07 16:28:02	How's everyone feeling? Warm? #snowlandia #snowmaggedon #snowpocalypse #SalemOr #snowday #winter #pdxâ€¦ http://t.co/v7rSMNT655
431947556659023872	2014-02-07 16:28:17	Irony: my #SNAP card being refilled on a day where it's too dangerous to drive to the grocery store. #snowpocalypse
431947666403385344	2014-02-07 16:28:43	#Snowpocalypse 2014, great beer for the occasion - Drinking a Big Bad Baptist Imperial Stout - http://t.co/qVtqKUFAcm #photo
431948162035482624	2014-02-07 16:30:41	SO. If u have snow, build a fire & make hot cocoa. If u have snow & you're over 21, add some rum to that cocoa #snowpocalypse: 1 Ra
431948365274697728	2014-02-07 16:31:30	@nwfilmcenter What a wonderful shot of The Empirical! Thank you to all who braved #snowpocalypse #PDX to come for opening night of #PFF37
431948635958304768	2014-02-07 16:32:34	Guys, can we please make "Snowmageddon" happen? "Snowpocalypse" is so 2013.
431949292958269440	2014-02-07 16:35:11	Calla enjoyed #snowpocalypse 2014. For a three-legged dog, she gets around really well in the snow... http://t.co/zXy0QSOlGb
431949446117470208	2014-02-07 16:35:47	. @DutchBros are awesome they are open in #snowpocalypse #pdxsnow
431949458025111553	2014-02-07 16:35:50	#Snowpocalypse #FF cheers & thx @NWwines @seadspaul @NWTomLee @lisasharahall @ZTypeAlpha @virtuallars @SipwithMe @caralmberg @cliffordbr
431949683196702720	2014-02-07 16:36:44	Best fire of the winter so far. #snowpocalypse #pdxsnowpocalypse http://t.co/nebw2rkR41
431949797059072000	2014-02-07 16:37:11	RT @KeithSedg: @KOifusionpdx Not even extra kimchee dragon breath can't stop #snowpocalypse ?
431949920694972416	2014-02-07 16:37:40	#snowpocalypse #2014 #snow #ihatesnow @ Home http://t.co/PZqmh01sKy
431950088362274816	2014-02-07 16:38:20	Peanut butter pie: destroyed! #petisco #portland #pdx #nomnomnom #snowpocalypse http://t.co/l0563vfIzz
431950222001184768	2014-02-07 16:38:52	Post Tabor snowpocalypse 2014 rejuvenation. (@ Sapphire Hotel) [pic]: http://t.co/hCXjpGkYVW
431950293140385792	2014-02-07 16:39:09	RT @davidegreenwald: An update on tonight's Portland concert statuses: http://t.co/ByqLnGFz6t subject to snowpocalypse-related change, of câ
431950515891474432	2014-02-07 16:40:02	RT @RaleighPDX: SO. If u have snow, build a fire & make hot cocoa. If u have snow & you're over 21, add some rum to that cocoa #sno
431950713300606977	2014-02-07 16:40:49	Mountain Peak is closed today due to Snowpocalypse 2014! Our apologies for missing your calls. We will re-open... http://t.co/I6wGb1UieD
431950996420710400	2014-02-07 16:41:57	That's our porch covered...it's bad out there, folks! #snowpocalypse #2014 #snow #ihatesnow @ Home http://t.co/iJwaYuN7mg
431951003135770624	2014-02-07 16:41:59	No room in the ice box! #snowpocalypse @ the meadows http://t.co/csEw3e5zkZ
431951201488236544	2014-02-07 16:42:46	Sammy Hagar V. David Lee Roth #bardebate #snowpocalypse Go!
431951712224419840	2014-02-07 16:44:48	RT @illuminguyen: Everyone is gettin ready for the snowpocalypse
431952299376656384	2014-02-07 16:47:08	Wow. It's really coming down.. #snowpocalypse #pdxtst
431952606395523072	2014-02-07 16:48:21	My pup playing in the #Portland #snowpocalypse. Lucky he has a built in coat... http://t.co/k2zXHJz8FR
431952881856438273	2014-02-07 16:49:26	We're having a snowpocalypse. #kelso #pnw
431953041722331136	2014-02-07 16:50:05	@asteriskerin Songbird is #openinPDX and offering $3 hot toddies and hot buttered rum. can you add us to your list? http://t.co/P291mrhwFT
431954122850308096	2014-02-07 16:54:22	#Snowpocalypse in #pdx is getting serious. Grocers running out of organic, local, free range eggs! #pdxsnow http://t.co/bejrxg62Rs
431954294603272192	2014-02-07 16:55:03	Hey customers, our support is closing early this evening due to #snowpocalypse. For more, check http://t.co/ericaFHWQe #pdxtst
431954303285067776	2014-02-07 16:55:05	My mom has not yet seen @DisneyFrozen. I figured the "#snowpocalypse" #portland is having right now would b an appropriate time to show her!
431954466443497472	2014-02-07 16:55:44	RT @simple: Hey customers, our support is closing early this evening due to #snowpocalypse. For more, check http://t.co/ericaFHWQe #pdxtst
431954478619586560	2014-02-07 16:55:47	RT @simple: Hey customers, our support is closing early this evening due to #snowpocalypse. For more, check http://t.co/ericaFHWQe #pdxtst
431954635633344512	2014-02-07 16:56:25	RT @eaterpdx: All right folks, let's do this again: What's #OpenInPDX during #Snowpocalypse Day Two? http://t.co/ds35n91wix
431954734065283072	2014-02-07 16:56:48	@tedder42 *waves* welcome to the snowpocalypse!
431954787228454912	2014-02-07 16:57:01	Time to warm up! #snowpocalypse #pdxsnow http://t.co/X8ZWwtIRvc
431954807155212289	2014-02-07 16:57:06	Through all this snowpocalypse, do not be afraid: Line 55-Hamilton is still running today. #trimet
431954898440056832	2014-02-07 16:57:27	Be safe out there, folks. New Seasons Market is already out of pÃ¢tÃ© and Pont l'Eveque. #KGWnow #snowpocalypse #pdx
431956270938353664	2014-02-07 17:02:55	Loving this snow and what it does to the landscape. #pdx #snowpocalypse #finally @ Woodlawn Neighborhood http://t.co/UcXWWLS8eV
431956719137468416	2014-02-07 17:04:41	RT @OMSI: @nwfilmcenter What a wonderful shot of The Empirical! Thank you to all who braved #snowpocalypse #PDX to come for opening night oâ
431956881855086592	2014-02-07 17:05:20	RT @winerabble: #Snowpocalypse #FF cheers & thx @NWwines @seadspaul @NWTomLee @lisasharahall @ZTypeAlpha @virtuallars @SipwithMe @caralm
431957239889285120	2014-02-07 17:06:46	Hit the jackpot! Voodoo Donuts in the law firm kitchen. When in Snowpocalypse...
431957528109260801	2014-02-07 17:07:54	RT @meganinthefg: We don't always get snow in Forest Grove, but when we do it's #snowpocalypse.
431957646816456704	2014-02-07 17:08:23	RT @meganinthefg: We don't always get snow in Forest Grove, but when we do it's #snowpocalypse.
431958100396888064	2014-02-07 17:10:11	.@justcindeh @60th_street Just braved #snowpocalypse for beer, chips and SALAD because HEALTH!
431958242030129152	2014-02-07 17:10:44	@Salem_Statesman @KGWNews @KATUNews Live from West Salem. Enjoying the snow. #SalemSnow #SalemOr #snowpocalypse http://t.co/kPXeWZhqjL
431958434187968512	2014-02-07 17:11:30	RT @eaterpdx: Still tracking what's closed and what's #OpenInPDX. Some spots have changed plans, other are offering snow specials: http://tâ
431958499514658816	2014-02-07 17:11:46	That moment when the train doors open and you remember how pretty snow is. #PDX #snowpocalypse http://t.co/iF19d7Pkze
431958585707204609	2014-02-07 17:12:06	RT @girlpants321: We're having a snowpocalypse. #kelso #pnw
431958591080128513	2014-02-07 17:12:08	RT @VancouvriaTV: #Snowpocalypse in #pdx is getting serious. Grocers running out of organic, local, free range eggs! #pdxsnow http://t.co/bâ
431958616896471040	2014-02-07 17:12:14	View from the couch, snowpocalypse edition. Can't see to downtown through the blustery snowfall. http://t.co/8G1GyNrpet
431959118132576256	2014-02-07 17:14:13	Drinking up during the Snowpocalypse 2014! (@ Bungalo Bar) http://t.co/oflNFW0slv
431959365931642880	2014-02-07 17:15:13	RT @winerabble: #Wintery #FF #snowpocalypse love to @WhatsNewSeattle @awanderingwino @Winemonger @CascadeCorp @ravenoustravelr @wineywomen
431959616390721536	2014-02-07 17:16:12	Snow miles. #marathontraining #snowpocalypse #runnergirl http://t.co/fbV1cUsZNH
431959993982525440	2014-02-07 17:17:42	Live tweeting blizzard: Day 1- Snow still snowing. Wifi still running. Debit card still charging. I might make it out alive. #snowpocalypse
431960019018338305	2014-02-07 17:17:48	@thegrandfinalle Our resident hummingbirds are upset with me because I brought their feeders indoors to thaw. #snowpocalypse
431960364235108352	2014-02-07 17:19:10	It's happening again. Second round begins. #Snowpocalypse http://t.co/YvH6fF3Aw3
431960428130734080	2014-02-07 17:19:26	Officially made my first snow angel. Perfect wingspan if i do say so myself. #pdx #snowpocalypse
431960645018193920	2014-02-07 17:20:17	All right folks, here's the final #OpenInPDX update, up-to-date as of 5:20p.m. Stay warm and drive safe: http://t.co/ds35n91wix
431960726153207809	2014-02-07 17:20:37	Snow dorks. #pdx #snow #dorks #me #snowpocalypse #portland #selfieshame http://t.co/rD0t7KqpJf
431960771006717952	2014-02-07 17:20:47	All right folks, here's the final #OpenInPDX update on @eaterpdx because it's whiskey time at EHQ. http://t.co/lSRerFU1PR
431960802179178496	2014-02-07 17:20:55	We are #OpenInPDX during snowpocalypse-ageddon day 2!
431960803433275393	2014-02-07 17:20:55	On our way to the hotel #snow #wearepuertorrican #snowmagedon #snowpocalypse jajaja #portland #gu2014â€¦ http://t.co/tWLiN0j89F
431960994441478144	2014-02-07 17:21:41	Good info MT: @eaterpdx #OpenInPDX update, up-to-date as of 5:20p.m. Stay warm and drive safe: http://t.co/hnN4PUf82l
431961012888035328	2014-02-07 17:21:45	RT @hoffer7: Calla enjoyed #snowpocalypse 2014. For a three-legged dog, she gets around really well in the snow... http://t.co/zXy0QSOlGb
431961150129852416	2014-02-07 17:22:18	#snowpocalypse https://t.co/wCFsC2Wlxj
431961354023350273	2014-02-07 17:23:06	RT @DebKnappKATU: Good info MT: @eaterpdx #OpenInPDX update, up-to-date as of 5:20p.m. Stay warm and drive safe: http://t.co/hnN4PUf82l
431961399599067136	2014-02-07 17:23:17	#pdxsnow #snowpocalypse http://t.co/wXMfkrPxBw
431961460202565632	2014-02-07 17:23:32	#pdxsnow #snowpocalypse http://t.co/hi9OsrvYYC
431961521787510784	2014-02-07 17:23:46	#pdxsnow #snowpocalypse http://t.co/dranMrh6aT
431961533724102656	2014-02-07 17:23:49	#misspenelope LOVED the snow. How are you spending the #snowpocalypse? http://t.co/1H1dKstCGy
431961698165985280	2014-02-07 17:24:29	RT @KOifusionpdx: All #KOi locations now closed for the rest of the day. #snowpocalypse
431961802000179200	2014-02-07 17:24:53	Gosh, @Nordstrom has the best customer service. Clerk gladly found a bag to protect my @LouisVuitton bag from the snowpocalypse. #pdxsnow
431961861886468096	2014-02-07 17:25:07	Trying to work up the energy to get bundled up and walk to New Seasons...since the cupboards are pretty bare. #snowpocalypse
431962229265924096	2014-02-07 17:26:35	End of #snowpocalypse day 2. At least in daylight. Snow's still falling. Wonder if the snow will reachâ€¦ http://t.co/0YTZ1rJ8FZ
431962887725514752	2014-02-07 17:29:12	Chicken pot pie underway! #snowpocalypse http://t.co/LDUSCLkLXu
431963096324648960	2014-02-07 17:30:02	RT @eaterpdx: All right folks, here's the final #OpenInPDX update, up-to-date as of 5:20p.m. Stay warm and drive safe: http://t.co/ds35n91wâ
431963221935677440	2014-02-07 17:30:32	Kinda wish I owned a pair of cross country skis right now. #snowpocalypse #pdx
431963331780308992	2014-02-07 17:30:58	When I came back down the trail, my footprints were filled in. Glad I know the trail! #Snowsploring #Snowpocalypse http://t.co/xUJOOohbRX
431964590667087872	2014-02-07 17:35:58	Outside. #snowpocalypse http://t.co/Dh90iVT8zZ
431964592105746432	2014-02-07 17:35:58	What #craftbeer do you drink during snowpocalypse? @10BarrelBrewing Apocalypse IPA only seems fitting! http://t.co/zNDRvpQp8Q
431964818346893313	2014-02-07 17:36:52	@emilyhigham having fun in the snow playing queen of the mountain #pdxsnow #snowpocalypse http://t.co/gdq54tntLA
431964992343003136	2014-02-07 17:37:34	.@skinbyjulene: Ooh! Glad you're having a productive Snowpocalypse too. That reminds me ... I need to book an appointment with you. ;)
431965065362014208	2014-02-07 17:37:51	Fifa and beer time! #LetItSnow #snowpocalypse
431965129723625472	2014-02-07 17:38:07	Braving the snowpocalypse to have Friday Dinner. Totally worth it. :-) (@ Gino's Restaurant & Bar) [pic]: http://t.co/N4WjCeh8lJ
431965372955496448	2014-02-07 17:39:05	Snowpocalypse 2014 is BANANAS!!! Enjoy the moment because sunshine is just around the corner.â€¦ http://t.co/b1Hx3sS60f
431965694683389952	2014-02-07 17:40:21	RT @millersf: When I came back down the trail, my footprints were filled in. Glad I know the trail! #Snowsploring #Snowpocalypse http://t.câ
431966223812018176	2014-02-07 17:42:27	Photo: Super muds. 18 psi. #CX2015 #snowpocalypse (at New Seasons Market) http://t.co/A9OdCked3p
431966261669797888	2014-02-07 17:42:36	Chicken pot pie underway! #snowpocalypse http://t.co/xJjC9RWmlx
431966670148472832	2014-02-07 17:44:14	Just finished work unlike the rest of Portland. Now I finally get to enjoy #snowpocalypse :)
431966764016992256	2014-02-07 17:44:36	It was cool kickin it with the homies at douglas#snowpocalypse
431966866651627520	2014-02-07 17:45:01	Regretting the French doors to my back deck. #pdxweather #snowpocalypse http://t.co/1VJjX4Cxvt
431966974453637120	2014-02-07 17:45:26	The No More Parachutes release show with @bubble_cats at Katie O'Brien's ain't happening because SNOWPOCALYPSE. #pdxmusic
431967629981810688	2014-02-07 17:48:03	This is one reason I love living downtown! #snowpocalypse #brr #snow #downtown #beautiful #salemâ€¦ http://t.co/B5ZET1g18A
431967899025436672	2014-02-07 17:49:07	Crazy cold! #snowpocalypse #portland #pdx #snow #tweegram http://t.co/cIAp3fdbLU
431967963839619073	2014-02-07 17:49:22	RT @eaterpdx: Still tracking what's closed and what's #OpenInPDX. Some spots have changed plans, other are offering snow specials: http://tâ
431968647469223937	2014-02-07 17:52:05	RT @meganinthefg: We don't always get snow in Forest Grove, but when we do it's #snowpocalypse.
431968788540428289	2014-02-07 17:52:39	No sled for our Portland snow? Build a ski box with rubber maid and skis. #snowbox #snowpocalypse #psxsnow http://t.co/xD7gPSUSeM
431968870929141761	2014-02-07 17:52:59	How I keep my #ReNewAle chill during #snowpocalypse #pdx @NinkasiBrewing http://t.co/eKcmE8w4M1
431969409997893634	2014-02-07 17:55:07	ain't got no plans anymore cause this damn #snowpocalypse
431969775657304065	2014-02-07 17:56:34	Lazy nap with husband and a pile of animals? Why yes! #snowpocalypse
431969809111060481	2014-02-07 17:56:42	@LuucyMarie ooohhhhh Lucy. poor thing. glad you have a sense of humor even when you're sick during the #snowpocalypse
431970373673185280	2014-02-07 17:58:57	The result of Portland #snowpocalypse was me getting to work from home today, then getting to go outâ€¦ http://t.co/HH1iig8sy8
431970636479488000	2014-02-07 18:00:00	RT @VancouvriaTV: #Snowpocalypse in #pdx is getting serious. Grocers running out of organic, local, free range eggs! #pdxsnow http://t.co/bâ
431971199535443968	2014-02-07 18:02:14	Being snowed-in means more time to edit photos! #pdx #snowpocalypse #jamesalansmith #male #model http://t.co/pqpavIeDoE
431971235610648576	2014-02-07 18:02:22	RT @serenaschwartz_: DAMN YOU #Snowpocalypse FOR BRINGING OUT ALL THESE WARM AND COZY FEELING THAT WERE HIDDEN DEEP IN MY BLACK SOUL. arg. â
431971311359770625	2014-02-07 18:02:40	@ambrown Blocked Bikelane, #snowpocalypse edition! #pdxbikes http://t.co/wHF4RSbsnh
431971407333842944	2014-02-07 18:03:03	RT @serenaschwartz_: The out of control 5 inch build up of snow is forcing me to stay indoors & watch Netflix. only getting up for refil
431971454918209537	2014-02-07 18:03:15	RT @serenaschwartz_: successfully pickled the #snowpocalypse #portland @ifcportlandia http://t.co/t55eRGVl9n
431971754051780608	2014-02-07 18:04:26	I had good bus juju today. @trimet #snowpocalypse #snowpdx #notgonnadieinasnowdrift
431971805234876416	2014-02-07 18:04:38	I plan to drink enough beer tonight to write my full name in the snow. Yeah, even my middle name... IN ALL CAPS. #NOcursive #snowpocalypse
431971867260239873	2014-02-07 18:04:53	I want snacks and cross country skis. Please RT. #snowpocalypse
431972270777860097	2014-02-07 18:06:29	#snowpocalypse Day 2 http://t.co/jDxLuUJqUS
431972302905819136	2014-02-07 18:06:37	RT @eaterpdx: All right folks, here's the final #OpenInPDX update, up-to-date as of 5:20p.m. Stay warm and drive safe: http://t.co/ds35n91wâ
431972317304864768	2014-02-07 18:06:40	RT @serenaschwartz_: ain't got no plans anymore cause this damn #snowpocalypse
431972454991687680	2014-02-07 18:07:13	Snowpocalypse https://t.co/p49CfOMls5
431973079581859841	2014-02-07 18:09:42	And by "we", we mean "Portland". #Snowpocalypse #PDX http://t.co/XNhvk77OqB
431973360692523008	2014-02-07 18:10:49	@SmokeSignalsPDX @TheoCraig @_Vandella_ is playing a FREE show tonight at 9 to make up for our cancelation #snowpocalypse #NoPo
431973852562735104	2014-02-07 18:12:46	RT @MississippiStud: @SmokeSignalsPDX @TheoCraig @_Vandella_ is playing a FREE show tonight at 9 to make up for our cancelation #snowpocalâ
431974037938393088	2014-02-07 18:13:31	RT @asteriskerin: All right folks, here's the final #OpenInPDX update on @eaterpdx because it's whiskey time at EHQ. http://t.co/lSRerFU1PR
431974294617206784	2014-02-07 18:14:32	RT @asteriskerin: All right folks, here's the final #OpenInPDX update on @eaterpdx because it's whiskey time at EHQ. http://t.co/lSRerFU1PR
431974344319725568	2014-02-07 18:14:44	Solovox Portland Snowpocalypse "Friday April 19, 2013--Live Jam!" on @Ustream http://t.co/i1uDvWHeWm ! http://t.co/i1uDvWHeWm
431974547772809216	2014-02-07 18:15:32	This journey home is taking forever! At least I'm in good company but I just want to go workout! #snowpocalypse
431974914396913664	2014-02-07 18:16:59	@Traxxas #snowpocalypse #fox12
431974978192699392	2014-02-07 18:17:15	Snow suits you, Portland. #snow #snowpocalypse #pdx #portland #trees #beautiful http://t.co/dQytubr7Vn
431975245348499457	2014-02-07 18:18:18	BREAKING: Portland residents snowed in for over 24 hours forcing them to stop browsing netflix, and actually watch something. #snowpocalypse
431975612752752640	2014-02-07 18:19:46	Home in #PDX for the #snowpocalypse after a great #CSM2014 meeting. Thx to everyone who stopped by for a visit @Clinicient #notenoughtime
431975795259482112	2014-02-07 18:20:29	Sooo grateful to be warm and cozy! Puzzles, movies , Banana chips and almond butter! #snowpocalypse #portlandsnow #gratitude #grateful
431975891820761090	2014-02-07 18:20:53	RT @eaterpdx: All right folks, here's the final #OpenInPDX update, up-to-date as of 5:20p.m. Stay warm and drive safe: http://t.co/ds35n91wâ
431976177885274112	2014-02-07 18:22:01	We're Rocking tonight! #Snowpocalypse 8pmPT http://t.co/YYYk8Se7l5 http://t.co/UrX2JR6Lbi
431976420600848384	2014-02-07 18:22:59	RT @KatieWMichels: BREAKING: Portland residents snowed in for over 24 hours forcing them to stop browsing netflix, and actually watch sometâ
431977649347788800	2014-02-07 18:27:52	Steel Bridge #portland #snowpocalypse #steelbridge #bridge by... http://t.co/WsI5KCMmjF http://t.co/ddffsqj5kb
431978343882555393	2014-02-07 18:30:37	It's Snowpocalypse 2014 here in Portland, so I'm hiding inside and pining for warmer days. #fbf ofâ€¦ http://t.co/ppGXbJqF9P
431978553270620160	2014-02-07 18:31:27	Keepin' the #sessionblack cold. #portland #snowpocalypse http://t.co/nnuFGuFcWb
431978952513839104	2014-02-07 18:33:02	#snowpocalypse #pdx #portland #portlandsnow @ Jamison Square Park http://t.co/knClj9lIsp
431979489653194752	2014-02-07 18:35:10	And the monkey puzzle trees. #treesinsnow #snowpocalypse #iloveoregon #pdx #stjohns http://t.co/BBWfMRcpdI
431979709258153986	2014-02-07 18:36:03	DAY 2 OF SNOWPOCALYPSE PDX 2014. DANGEROUSLY LOW ON CHOCOLATE CHIPS.
431980022585241600	2014-02-07 18:37:17	#snowpocalypse in pdx. #chickens hate it. http://t.co/sPtQQmwP8l
431980045494931456	2014-02-07 18:37:23	His and hers s'more #stout @basecampbrewing #snowpocalypse #snowday #TGIF http://t.co/KHHpZlbLmO
431980726158778368	2014-02-07 18:40:05	@JoLaCafe my iced coffee and the new Greek wrap (delicious) hit the spot today. Thanks for being open! #snowpocalypse
